"","id_gbs","trait","dap","y_hat"
"2214","PI454927","height","45",62.1070905754399
"2215","PI453339","height","45",62.1170991146463
"2216","PI526015","height","45",62.1255498019421
"2217","PI651168","height","45",62.1393617020507
"2218","PI452906","height","45",62.1402536772388
"2219","PI514220","height","45",62.1558855065858
"2220","PI457092","height","45",62.1916604038713
"2221","PI521168","height","45",62.205321325614
"2222","NSL67920","height","45",62.246244419823
"2223","PI285041","height","45",62.2554595589533
"2224","PI521069","height","45",62.3215177604265
"2225","PI330125","height","45",62.3396859909082
"2226","NSL54224","height","45",62.3563350522231
"2227","PI297128","height","45",62.3955352399034
"2228","PI525949","height","45",62.4640650353099
"2229","PI562998","height","45",62.4995892932974
"2230","NSL54542","height","45",62.516845386781
"2231","PI452529","height","45",62.5796259281692
"2232","PI329362","height","45",62.590913949764
"2233","NSL54877","height","45",62.6195856866222
"2234","PI266927","height","45",62.644130518349
"2235","PI452628","height","45",62.7024214041641
"2236","PI152702","height","45",62.7534942828988
"2237","PI457169","height","45",62.7559237308549
"2238","PI660595","height","45",62.8672558407901
"2239","PI452616","height","45",62.8916740817863
"2240","PI452930","height","45",62.8989680256795
"2241","PI453035","height","45",62.9374280378573
"2242","PI267653","height","45",63.0116332912495
"2243","PI651124","height","45",63.0121122744704
"2244","PI525919","height","45",63.0328810489716
"2245","NSL50579","height","45",63.0413694280666
"2246","PI453330","height","45",63.042858312851
"2247","PI452874","height","45",63.0664161928369
"2248","PI508366","height","45",63.1009772744643
"2249","PI563338","height","45",63.1690588745111
"2250","PI563353","height","45",63.2565181836492
"2251","PI514431","height","45",63.3118369133442
"2252","PI329256","height","45",63.3462577330384
"2253","PI155138","height","45",63.346751908597
"2254","NSL54141","height","45",63.3637022846982
"2255","PI452770","height","45",63.3638800776046
"2256","PI453183","height","45",63.3956263266409
"2257","PI569462","height","45",63.4093996920462
"2258","NSL51876","height","45",63.4105390740928
"2259","PI453852","height","45",63.4115552410044
"2260","PI453014","height","45",63.4391073514037
"2261","PI525780","height","45",63.4436122422935
"2262","PI562897","height","45",63.4489338210215
"2263","PI647716","height","45",63.4954739905599
"2264","PI329707","height","45",63.529028128131
"2265","NSL51234","height","45",63.5313634993294
"2266","PI453030","height","45",63.7371853946866
"2267","PI148108","height","45",63.7450212743682
"2268","PI521181","height","45",63.7535817884531
"2269","PI452640","height","45",63.7763484946097
"2270","PI455257","height","45",63.7890502259803
"2271","PI276790","height","45",63.8027363753032
"2272","NSL50748","height","45",63.8341916034734
"2273","PI452946","height","45",63.8754120804094
"2274","PI457178","height","45",63.8996173081432
"2275","PI506030A","height","45",64.0291682775808
"2276","NSL55843","height","45",64.0376803767635
"2277","PI285039","height","45",64.126236348579
"2278","PI660566","height","45",64.1486318913635
"2279","PI647743","height","45",64.1595171909208
"2280","PI271233","height","45",64.1644647004971
"2281","PI273465","height","45",64.1940660795697
"2282","PI563330","height","45",64.2245391871334
"2283","PI455585","height","45",64.3897178491289
"2284","PI330098","height","45",64.4355667238754
"2285","PI330184","height","45",64.490090670302
"2286","PI524948","height","45",64.5051941884874
"2287","PI329645","height","45",64.5067390702453
"2288","PI221625","height","45",64.5073343992309
"2289","PI454584","height","45",64.5682160620197
"2290","PI148101","height","45",64.6139829449228
"2291","PI453080","height","45",64.6639490341421
"2292","PI148083","height","45",64.6733452372117
"2293","PI452534","height","45",64.70527435204
"2294","PI453217","height","45",64.7474305335566
"2295","PI329813","height","45",64.7523721092325
"2296","PI455403","height","45",64.7604428402836
"2297","PI330169","height","45",64.7792703014266
"2298","PI147838","height","45",64.801043338076
"2299","PI525842","height","45",64.9102049050381
"2300","PI453346","height","45",64.9242427968177
"2301","PI329841","height","45",64.9310508364366
"2302","PI521290","height","45",64.9820998826773
"2303","PI453335","height","45",65.0205820798646
"2304","PI330897","height","45",65.0428949488082
"2305","PI452761","height","45",65.084408670873
"2306","PI453246","height","45",65.175849622638
"2307","NSL67916","height","45",65.2025603078754
"2308","PI276818","height","45",65.250042982245
"2309","PI660597","height","45",65.3130095614119
"2310","PI156268","height","45",65.3351259097294
"2311","PI453453","height","45",65.3729408342807
"2312","NSL54111","height","45",65.3924111516367
"2313","PI154987","height","45",65.4675621747286
"2314","PI329511","height","45",65.5085567298958
"2315","PI452984","height","45",65.5761975423286
"2316","PI152748","height","45",65.5852593811718
"2317","PI452578","height","45",65.60718018413
"2318","NSL54612","height","45",65.6894087158385
"2319","PI267650","height","45",65.7100986097311
"2320","PI276801","height","45",65.7355129292974
"2321","NSL54878","height","45",65.7491529507169
"2322","PI452789","height","45",65.7833665216431
"2323","NSL365720","height","45",65.8055235493089
"2324","PI453370","height","45",65.8577977410502
"2325","NSL50464","height","45",65.9386298489008
"2326","PI329301","height","45",66.0536293603212
"2327","PI453464","height","45",66.118281878283
"2328","PI514427","height","45",66.1819498896439
"2329","PI514549","height","45",66.2030718944437
"2330","PI155885","height","45",66.2935013259895
"2331","PI585433","height","45",66.2950379224868
"2332","PI456722","height","45",66.3361061138939
"2333","PI452665","height","45",66.3388329764204
"2334","PI452658","height","45",66.3496230557883
"2335","PI521175","height","45",66.3645679113788
"2336","PI521094","height","45",66.4922479215734
"2337","PI520940","height","45",66.5291285472518
"2338","PI651141","height","45",66.636740378454
"2339","PI452987","height","45",66.6420804819426
"2340","PI521086","height","45",66.7148063934381
"2341","PI526017","height","45",66.8673554166833
"2342","PI609612","height","45",66.9304773426008
"2343","PI505741","height","45",66.957576360076
"2344","PI521043","height","45",67.0052169798553
"2345","PI329310","height","45",67.0896310485557
"2346","PI457597","height","45",67.1684328401008
"2347","PI297171","height","45",67.2377537750518
"2348","PI285043","height","45",67.2801778370331
"2349","PI514425","height","45",67.3689635119017
"2350","PI452995","height","45",67.39632968793
"2351","PI453365","height","45",67.4369502790571
"2352","PI456392","height","45",67.4404948084934
"2353","PI452968","height","45",67.4428921419895
"2354","PI660556","height","45",67.4820294898996
"2355","PI520990","height","45",67.4955265889575
"2356","NSL54705","height","45",67.7090730125521
"2357","PI457135","height","45",67.7258964147785
"2358","PI330165","height","45",67.8148818880456
"2359","PI454078","height","45",67.8450234713343
"2360","PI453392","height","45",67.8698540571223
"2361","PI452756","height","45",67.8757087930931
"2362","PI456421","height","45",67.8888958698781
"2363","PI452533","height","45",67.8944488059702
"2364","PI267364","height","45",67.9488861465385
"2365","PI454468","height","45",68.0139025456094
"2366","PI452693","height","45",68.0758259713748
"2367","PI452525","height","45",68.2233248906847
"2368","PI453494","height","45",68.3430859515661
"2369","PI152705","height","45",68.4426618030406
"2370","PI452580","height","45",68.5604496094741
"2371","PI526002","height","45",68.6152951381282
"2372","PI452697","height","45",68.7507815502128
"2373","NSL51978","height","45",68.8127308147648
"2374","PI452669","height","45",68.8589124196367
"2375","PI452851","height","45",68.8664008931198
"2376","PI329719","height","45",69.0304174196386
"2377","PI276781","height","45",69.0511056152805
"2378","PI453081","height","45",69.1181775576938
"2379","PI521020","height","45",69.1247497503509
"2380","PI291240","height","45",69.2711267377523
"2381","PI453522","height","45",69.3532770735036
"2382","PI452988","height","45",69.3662222886917
"2383","NSL55345B","height","45",69.4742983543093
"2384","NSL51678","height","45",69.6410182049918
"2385","PI505719","height","45",69.6571812938724
"2386","PI521019","height","45",69.843591880515
"2387","PI506058","height","45",69.8614246269598
"2388","PI591377","height","45",70.0736181372818
"2389","PI453329","height","45",70.0774236145853
"2390","PI329299","height","45",70.0786516244131
"2391","PI452519","height","45",70.2632061747351
"2392","PI148089","height","45",70.2922238954381
"2393","NSL54591","height","45",70.2937649945728
"2394","PI521150","height","45",70.322098119008
"2395","PI329321","height","45",70.3537456451665
"2396","PI453021","height","45",70.3620674853848
"2397","PI154846","height","45",70.380565478402
"2398","PI453006","height","45",70.3910681952554
"2399","PI453363","height","45",70.5233146686214
"2400","PI452577","height","45",70.6665003663725
"2401","PI454241","height","45",70.7007336523148
"2402","NSL51825","height","45",70.7325862336332
"2403","PI457183B","height","45",70.7354101886648
"2404","PI457167","height","45",70.8417852489913
"2405","PI521153","height","45",70.8997240015836
"2406","PI456431","height","45",71.1160336568069
"2407","PI453367","height","45",71.1215855212495
"2408","PI453224","height","45",71.1783421244456
"2409","PI453016","height","45",71.2041239735674
"2410","PI521018","height","45",71.2363518940576
"2411","PI383856","height","45",71.2901714747331
"2412","PI330185","height","45",71.3110116498583
"2413","PI452958","height","45",71.4609517411249
"2414","PI521088","height","45",71.4636565150083
"2415","PI452659","height","45",71.5471543350927
"2416","PI452991","height","45",71.6552903777639
"2417","PI452891","height","45",71.7557882133854
"2418","PI456419","height","45",71.8067275013855
"2419","PI452943","height","45",72.0164891301649
"2420","PI527676","height","45",72.0617214790697
"2421","PI570388","height","45",72.1100537939644
"2422","NSL54892","height","45",72.2903115296167
"2423","NSL51693","height","45",72.4796684517038
"2424","PI562732","height","45",72.4895557144052
"2425","PI329569","height","45",72.5863969881188
"2426","PI453036","height","45",72.5956810686645
"2427","NSL55643","height","45",72.7984994946007
"2428","PI329727","height","45",72.8485812488814
"2429","PI457145","height","45",72.9829929781298
"2430","PI453290","height","45",73.1739411369048
"2431","PI454674","height","45",73.5722194880448
"2432","PI453336","height","45",73.6198661377952
"2433","PI329300","height","45",73.766067114057
"2434","PI329403","height","45",73.8272549501438
"2435","PI291084","height","45",73.8408151802877
"2436","PI156463","height","45",73.8548821960552
"2437","PI569264","height","45",73.8715946546087
"2438","NSL55670","height","45",74.0471247609374
"2439","NSL55279","height","45",74.10890787882
"2440","PI148114","height","45",74.1412325499343
"2441","PI453123","height","45",74.1693563726252
"2442","PI452982","height","45",74.1732121080189
"2443","PI525049","height","45",74.191755045987
"2444","PI452980","height","45",74.2977105059194
"2445","PI276806","height","45",74.4026202424102
"2446","PI452804","height","45",74.602305799885
"2447","PI456401A","height","45",75.2605490364328
"2448","PI453349","height","45",75.2622734110885
"2449","PI452587","height","45",75.2726653487019
"2450","PI453341","height","45",75.2867095420916
"2451","NSL55043","height","45",75.3563871480841
"2452","PI148084","height","45",75.4871421375864
"2453","PI505730","height","45",75.5319819558488
"2454","NSL54779","height","45",75.691203941967
"2455","PI524814","height","45",75.803005272374
"2456","PI152733","height","45",75.9845048738769
"2457","PI552851","height","45",76.3027527328656
"2458","NSL55711","height","45",76.3926550905307
"2459","PI563329","height","45",76.5066932162374
"2460","PI452590","height","45",76.6083297307688
"2461","NSL55671","height","45",76.6329739740738
"2462","PI457822","height","45",76.7102395412831
"2463","PI329444","height","45",77.0338283225268
"2464","NSL55350","height","45",77.3250040749003
"2465","PI452611","height","45",77.4080174139481
"2466","PI453395","height","45",77.5254765841308
"2467","PI456423","height","45",77.6831777898132
"2468","NSL55714","height","45",77.7572294389136
"2469","PI452713","height","45",77.8881954419977
"2470","NSL55460","height","45",77.9972749447517
"2471","PI196049","height","45",78.1266817308768
"2472","PI521155","height","45",78.34372320174
"2473","PI569452","height","45",78.5186324262021
